original_id	id_for_infomap
23546638	4148
28169177	4149
13445052	4150
21575880	4151
34343816	4152
75243379	4153
1394361	4154
18536322	4155
15520554	4156
1322691	4157
14302111	4158
16459994	4159
19920360	4160
32334346	4161
14544571	4162
15247986	4163
33556583	4164
73829527	4165
178275485	4166
14680596	4167
90313639	4168
14118793	4169
8457092	4170
100426508	4171
64325295	4172
23077155	4173
233241581	4174
19411110	4175
98793050	4176
146512958	4177
12219832	4178
104901157	4179
15678008	4180
176994614	4181
18155171	4182
94229358	4183
203867751	4184
36279515	4185
15565703	4186
158000381	4187
30761217	4188
8106562	4189
22254576	4190
18499012	4191
42668060	4192
178053334	4193
20209025	4194
178197920	4195
7396542	4196
34316788	4197
18233716	4198
65193458	4199
198056848	4200
6120472	4201
227153602	4202
23777198	4203
15353236	4204
15929686	4205
209558599	4206
14220249	4207
20351695	4208
115585592	4209
96109157	4210
24741411	4211
59577520	4212
48915248	4213
86239624	4214
15896304	4215
63796576	4216
95998018	4217
39897996	4218
77905001	4219
208161241	4220
149075605	4221
31520228	4222
6452782	4223
14706004	4224
152352981	4225
12566322	4226
18872123	4227
208830775	4228
96779857	4229
172769873	4230
81725200	4231
18483871	4232
265500964	4233
28128602	4234
172341029	4235
42992593	4236
241310760	4237
17068225	4238
78792100	4239
2960101	4240
6084982	4241
14121853	4242
17549096	4243
92678445	4244
17461226	4245
15924411	4246
12886112	4247
22050760	4248
45617989	4249
74033128	4250
18544188	4251
83220224	4252
17063238	4253
23225823	4254
14298819	4255
141357881	4256
8417802	4257
131998232	4258
42026511	4259
114519095	4260
238356204	4261
20195689	4262
239271745	4263
1442101	4264
70706453	4265
205341777	4266
135057752	4267
168544279	4268
28240302	4269
127810704	4270
148418872	4271
16016852	4272
28018672	4273
41437506	4274
16320817	4275
5513352	4276
16000947	4277
78924375	4278
178368272	4279
258096381	4280
174959828	4281
15551263	4282
17988396	4283
18994034	4284
16612857	4285
53443633	4286
17165458	4287
47828718	4288
203893499	4289
256134707	4290
19687218	4291
141167217	4292
19721592	4293
5388852	4294
265977653	4295
17022831	4296
15583287	4297
171908911	4298
16536804	4299
21816096	4300
16248619	4301
64047804	4302
16290327	4303
17362299	4304
111969688	4305
118644821	4306
51758990	4307
15751164	4308
14871283	4309
16928122	4310
177407138	4311
17593208	4312
171191429	4313
182056988	4314
114767953	4315
6811802	4316
15400332	4317
134687004	4318
9081922	4319
48726854	4320
57203	4321
42284908	4322
90971235	4323
38646243	4324
23246523	4325
63009240	4326
131625652	4327
77292945	4328
14763566	4329
11148342	4330
165200431	4331
18313617	4332
20219382	4333
44497235	4334
16840877	4335
95499927	4336
22116240	4337
8481222	4338
76866234	4339
109569992	4340
16721263	4341
69342256	4342
21881621	4343
15852054	4344
221697034	4345
81052999	4346
167735296	4347
21009554	4348
119517827	4349
16313592	4350
772681	4351
53313683	4352
25197341	4353
14198011	4354
131317768	4355
221526399	4356
23343968	4357
126492276	4358
64444175	4359
97481194	4360
16916193	4361
182105219	4362
14179222	4363
153428380	4364
39528744	4365
16703742	4366
24166550	4367
234110244	4368
185002853	4369
59338505	4370
19338042	4371
8690902	4372
27827695	4373
14324944	4374
39485994	4375
18560205	4376
132526387	4377
79043962	4378
32998543	4379
22933904	4380
170061178	4381
41871789	4382
97361708	4383
26716467	4384
32451329	4385
222189121	4386
19783137	4387
14720411	4388
18450898	4389
6540192	4390
22577042	4391
265749910	4392
20017902	4393
108705649	4394
48900286	4395
91836238	4396
85346124	4397
21321994	4398
118837674	4399
18786047	4400
20611194	4401
173387492	4402
227986140	4403
15503968	4404
163745140	4405
258731466	4406
147756403	4407
79543	4408
248037849	4409
60775372	4410
123322544	4411
15850769	4412
31620237	4413
265960486	4414
197156324	4415
69605342	4416
14883514	4417
15354042	4418
18072408	4419
15726358	4420
127636504	4421
20318194	4422
625323	4423
16641718	4424
39944598	4425
14533116	4426
17669882	4427
10224172	4428
19542974	4429
16915314	4430
28584787	4431
19341833	4432
172225488	4433
12160482	4434
131643746	4435
11673662	4436
159001530	4437
18258178	4438
14745283	4439
34030481	4440
107789104	4441
1246421	4442
97855971	4443
14027532	4444
14056454	4445
17074868	4446
98895591	4447
25897762	4448
150830257	4449
215683551	4450
69102823	4451
17205773	4452
17393790	4453
87212008	4454
105268204	4455
23111457	4456
18761609	4457
134487373	4458
15683948	4459
10305	4460
175590052	4461
184518363	4462
28768235	4463
261932674	4464
16492009	4465
107633083	4466
84868368	4467
131390753	4468
253953257	4469
21018559	4470
78212056	4471
8883702	4472
15605754	4473
18889063	4474
31257590	4475
67510424	4476
8402052	4477
18878427	4478
192236628	4479
16068825	4480
88265548	4481
16387116	4482
75067140	4483
273206322	4484
212095146	4485
169074286	4486
186791742	4487
17334372	4488
154132764	4489
12594922	4490
242093844	4491
111701523	4492
16886925	4493
14083627	4494
42929595	4495
151959726	4496
237394359	4497
75541452	4498
18536826	4499
15010721	4500
14705619	4501
8765892	4502
146965762	4503
31310594	4504
14773346	4505
53000535	4506
14182254	4507
236195413	4508
14543117	4509
15293352	4510
18603672	4511
16356317	4512
18913509	4513
109059176	4514
6944372	4515
14532188	4516
62816181	4517
23041301	4518
18281397	4519
211633957	4520
16877448	4521
15683	4522
260786513	4523
25054164	4524
122290394	4525
18619836	4526
41856927	4527
450953	4528
256288010	4529
24794263	4530
40822836	4531
116999724	4532
17781217	4533
15866800	4534
14664756	4535
43607866	4536
23292975	4537
43562100	4538
88198639	4539
28424289	4540
19248489	4541
25175706	4542
777560	4543
51678226	4544
18626582	4545
20148513	4546
10438862	4547
58881671	4548
173871192	4549
264014418	4550
18824239	4551
15126388	4552
153119220	4553
243768368	4554
30479742	4555
114235871	4556
15398780	4557
27234262	4558
19418492	4559
26590781	4560
68554574	4561
122493098	4562
16393123	4563
44564343	4564
22387436	4565
80796687	4566
57949239	4567
14789122	4568
164856615	4569
19114943	4570
15521495	4571
155690100	4572
108448846	4573
191478815	4574
243164287	4575
29015085	4576
40300225	4577
15826306	4578
214348336	4579
36986564	4580
203379278	4581
255315692	4582
76887105	4583
68982398	4584
11426	4585
17909421	4586
10774532	4587
17381284	4588
125382460	4589
44986113	4590
212311866	4591
28377973	4592
68939290	4593
123130128	4594
12095912	4595
8906982	4596
190722777	4597
129682105	4598
27702107	4599
11922842	4600
74613440	4601
4388251	4602
40506540	4603
15320887	4604
18744397	4605
270172081	4606
174291299	4607
8803972	4608
234099467	4609
15575441	4610
37391190	4611
8757362	4612
51196532	4613
110470795	4614
159245037	4615
21323607	4616
41364338	4617
212311732	4618
32613223	4619
11848	4620
207730312	4621
12611642	4622
18280708	4623
7350652	4624
19747277	4625
26154615	4626
46666938	4627
32629751	4628
101171750	4629
17794287	4630
123318445	4631
14222176	4632
209588239	4633
25512025	4634
40957993	4635
13097772	4636
39910912	4637
88822659	4638
119113698	4639
160919148	4640
14426771	4641
199234560	4642
115624836	4643
11435642	4644
1308101	4645
58341833	4646
166584190	4647
63192289	4648
31503269	4649
252769982	4650
130682467	4651
17003118	4652
187951011	4653
149729022	4654
131357770	4655
217576078	4656
25373949	4657
59616920	4658
22792103	4659
22341769	4660
17339297	4661
15378805	4662
14801380	4663
59580078	4664
236711870	4665
23721972	4666
28506177	4667
11279172	4668
45008312	4669
11774642	4670
70267806	4671
87870915	4672
182377857	4673
31634255	4674
6341572	4675
178943260	4676
16484677	4677
171569791	4678
204824975	4679
58855541	4680
42934314	4681
2108241	4682
16828143	4683
14266588	4684
18174998	4685
19195914	4686
248493560	4687
7604502	4688
40486003	4689
73703096	4690
24908830	4691
46340763	4692
18954425	4693
5693322	4694
27018757	4695
49464688	4696
16527273	4697
9188592	4698
17451602	4699
9686792	4700
14257199	4701
38388028	4702
89385774	4703
120694668	4704
41841330	4705
49216076	4706
42630325	4707
18850958	4708
53188888	4709
53056410	4710
158228752	4711
13047322	4712
8184892	4713
155396230	4714
15660796	4715
111992715	4716
105343122	4717
235538483	4718
10675	4719
8448712	4720
38668559	4721
177330882	4722
106283898	4723
181520337	4724
14430556	4725
128396268	4726
16366271	4727
15462767	4728
33452988	4729
51482997	4730
14864169	4731
51034077	4732
76476217	4733
5957552	4734
18529151	4735
219785653	4736
18292479	4737
17214633	4738
29985526	4739
18812573	4740
20770172	4741
16363738	4742
800735	4743
21224776	4744
120794494	4745
18134756	4746
85251925	4747
16880685	4748
18406622	4749
180463340	4750
33801769	4751
87795802	4752
6944972	4753
11983	4754
15434432	4755
232502918	4756
14204449	4757
101551148	4758
7282132	4759
18038375	4760
57115373	4761
10588	4762
98390827	4763
64576818	4764
257854565	4765
118028227	4766
20932375	4767
65363711	4768
33668466	4769
15062528	4770
84014340	4771
15062527	4772
67673600	4773
19471190	4774
16560157	4775
83625882	4776
18131988	4777
23547843	4778
15842919	4779
1081	4780
26312359	4781
141361726	4782
66158240	4783
205803	4784
12984	4785
176140153	4786
37645675	4787
24480639	4788
92364623	4789
162017343	4790
211858345	4791
236550275	4792
811051	4793
247414089	4794
181233139	4795
1485021	4796
93151373	4797
117850134	4798
163565993	4799
47951693	4800
9040122	4801
17927796	4802
16878903	4803
214212019	4804
69443278	4805
38394199	4806
34323672	4807
259695549	4808
155722772	4809
9506452	4810
6814492	4811
13832532	4812
16716129	4813
27071190	4814
17424617	4815
110301570	4816
14936846	4817
12935692	4818
116856787	4819
19187122	4820
9355162	4821
243662422	4822
90404746	4823
125290228	4824
3303571	4825
154906588	4826
127686449	4827
95382723	4828
82821085	4829
42140354	4830
162665603	4831
258923616	4832
17092592	4833
15520700	4834
270698836	4835
51179919	4836
260620672	4837
235179906	4838
17451031	4839
14773964	4840
135414895	4841
54113444	4842
14099516	4843
14323938	4844
130974356	4845
253835890	4846
45368137	4847
91943914	4848
20476654	4849
18433188	4850
225564695	4851
15445270	4852
22119456	4853
15349653	4854
204838222	4855
14206392	4856
217064519	4857
27644918	4858
90309379	4859
98479451	4860
105860187	4861
93953977	4862
258852781	4863
755452	4864
92697733	4865
39218350	4866
9643862	4867
70199201	4868
14118937	4869
21004344	4870
13272592	4871
28658384	4872
151472342	4873
96585127	4874
16332052	4875
9468972	4876
152692522	4877
15538795	4878
19455487	4879
216782324	4880
152145953	4881
18417216	4882
145361923	4883
90793521	4884
682213	4885
24897332	4886
14401102	4887
103585065	4888
29708582	4889
14345566	4890
139362133	4891
14125005	4892
25931068	4893
16369099	4894
55995317	4895
8925602	4896
226777208	4897
162060324	4898
113963	4899
55885084	4900
17046369	4901
15614315	4902
17763164	4903
234439191	4904
15428401	4905
48470743	4906
253473812	4907
19910599	4908
16308041	4909
22547150	4910
69497763	4911
23387320	4912
25330903	4913
15058363	4914
32584355	4915
67574227	4916
270455224	4917
23500913	4918
45187586	4919
27426996	4920
49445813	4921
18327007	4922
126688022	4923
111047938	4924
17486602	4925
102107813	4926
41965009	4927
257636956	4928
245928017	4929
99225888	4930
221160429	4931
2258301	4932
91827895	4933
115753716	4934
17898705	4935
15687170	4936
6567132	4937
59845061	4938
25780932	4939
6426552	4940
15618317	4941
86241413	4942
10864492	4943
37222477	4944
208303207	4945
28410099	4946
142705588	4947
103864359	4948
7263402	4949
229579510	4950
131646552	4951
23006156	4952
22490140	4953
222128283	4954
253437303	4955
14177081	4956
224074946	4957
14959496	4958
14889333	4959
33872783	4960
46573385	4961
187594363	4962
85263926	4963
202063776	4964
15120037	4965
74543	4966
14051193	4967
35524334	4968
140935817	4969
21023334	4970
218375995	4971
759186	4972
7562622	4973
60696138	4974
5820022	4975
24500538	4976
48764460	4977
16610527	4978
6288762	4979
15323865	4980
15917510	4981
19276287	4982
255349187	4983
76667648	4984
26815053	4985
18375249	4986
19124543	4987
141524887	4988
12693572	4989
34262175	4990
5402752	4991
53352349	4992
17006370	4993
139292079	4994
19255759	4995
21335770	4996
198590293	4997
189474615	4998
29392243	4999
269111650	5000
190359605	5001
57505932	5002
14835646	5003
36198161	5004
27962194	5005
145341208	5006
33960315	5007
262312950	5008
14233546	5009
66763589	5010
184544253	5011
260631674	5012
65508813	5013
19790018	5014
39031895	5015
33498000	5016
243767573	5017
14349077	5018
14095473	5019
184495064	5020
16586626	5021
46589508	5022
93176964	5023
1129701	5024
25151753	5025
21863612	5026
74887389	5027
28573074	5028
112479899	5029
56669858	5030
21678847	5031
238914931	5032
61109023	5033
17326645	5034
39099106	5035
1797291	5036
17472945	5037
24247270	5038
16814973	5039
58842703	5040
52254968	5041
20303224	5042
23284990	5043
14796279	5044
1428831	5045
159929295	5046
6486742	5047
8935052	5048
97515361	5049
18526308	5050
273004438	5051
53292314	5052
101711457	5053
15780594	5054
24716002	5055
132975929	5056
64122735	5057
15393195	5058
18962975	5059
11993412	5060
139458881	5061
14099435	5062
21909890	5063
52575960	5064
15947185	5065
19264339	5066
227818834	5067
2941831	5068
17543438	5069
18939822	5070
20083563	5071
136242193	5072
100440668	5073
90058548	5074
20414217	5075
223219109	5076
24425906	5077
21668588	5078
114049072	5079
17259981	5080
5166511	5081
33014475	5082
14822021	5083
73037662	5084
47497885	5085
101014503	5086
96756546	5087
19578025	5088
15247066	5089
164271321	5090
95044697	5091
100554896	5092
14390076	5093
5547552	5094
26092570	5095
157524175	5096
150224559	5097
18186993	5098
146237367	5099
57030266	5100
40944884	5101
88498786	5102
4182751	5103
123634244	5104
19583523	5105
18134210	5106
24906998	5107
27787027	5108
22950203	5109
236368003	5110
139024456	5111
258475508	5112
162557157	5113
22924849	5114
24962655	5115
48392114	5116
14888362	5117
79287934	5118
186267547	5119
14940826	5120
14248612	5121
81423917	5122
94365433	5123
14131420	5124
9886592	5125
14083767	5126
234001935	5127
200139454	5128
42119491	5129
16801452	5130
184756173	5131
73341141	5132
205346326	5133
829771	5134
26236577	5135
254853167	5136
106874944	5137
15343285	5138
24533117	5139
10767712	5140
131370098	5141
72353797	5142
2900	5143
189975197	5144
204979872	5145
608473	5146
17469567	5147
44268184	5148
381203	5149
6219652	5150
154959835	5151
16382820	5152
19685572	5153
28339843	5154
16444912	5155
226001181	5156
129878110	5157
19801665	5158
38186171	5159
139469291	5160
35636804	5161
263234033	5162
95333167	5163
21159398	5164
129730276	5165
136653516	5166
80794949	5167
14819061	5168
31070910	5169
10952962	5170
33098821	5171
180084261	5172
128361193	5173
34709013	5174
16237734	5175
128507642	5176
80235953	5177
24436600	5178
244385521	5179
126387549	5180
245453198	5181
18506975	5182
15281078	5183
10333202	5184
216633243	5185
23506185	5186
14985117	5187
17257272	5188
62619975	5189
46574042	5190
159658784	5191
57689706	5192
19264674	5193
234840602	5194
179999308	5195
210268467	5196
33832697	5197
1189601	5198
17353481	5199
18814878	5200
78066531	5201
14333690	5202
167700350	5203
14416798	5204
15066876	5205
18813157	5206
6302382	5207
25781647	5208
18559445	5209
70474548	5210
184841559	5211
84430599	5212
27055316	5213
45526985	5214
230509267	5215
53280402	5216
16410954	5217
30272314	5218
11443292	5219
94757700	5220
164550070	5221
220190718	5222
23421006	5223
18685602	5224
245439953	5225
24414900	5226
19597166	5227
13220972	5228
127356642	5229
16278934	5230
923541	5231
7278032	5232
46934475	5233
92063493	5234
18534567	5235
29436139	5236
113420566	5237
14391111	5238
11606702	5239
23309869	5240
132681279	5241
101477465	5242
15172283	5243
3041201	5244
124908488	5245
147335676	5246
121209486	5247
53324525	5248
90767831	5249
55927532	5250
26589876	5251
221846963	5252
200936459	5253
15699754	5254
66480892	5255
61666438	5256
48737785	5257
15379912	5258
252040223	5259
21507883	5260
14389648	5261
88090633	5262
133559534	5263
18822387	5264
17503856	5265
79039503	5266
259389589	5267
81453802	5268
14370358	5269
17506774	5270
691353	5271
161772480	5272
15963488	5273
22938618	5274
8156622	5275
16012310	5276
1045701	5277
218219246	5278
5051171	5279
21047224	5280
18073211	5281
61755699	5282
49013625	5283
20990463	5284
220884100	5285
18942695	5286
14944471	5287
14090906	5288
36480743	5289
25274451	5290
91458608	5291
15106068	5292
256148516	5293
16462209	5294
160658239	5295
83379102	5296
148040105	5297
26681326	5298
7614632	5299
186426532	5300
23106500	5301
210819491	5302
14855279	5303
168517618	5304
14369409	5305
18173027	5306
7288532	5307
211977478	5308
23324325	5309
41250334	5310
4030	5311
106546060	5312
58994449	5313
106375859	5314
79666388	5315
14618493	5316
189686051	5317
143502547	5318
56810786	5319
21908076	5320
28578596	5321
99001341	5322
41959740	5323
123055515	5324
16133935	5325
9527242	5326
220594903	5327
17224164	5328
205066491	5329
16882886	5330
199382257	5331
20956390	5332
18368098	5333
62545966	5334
55933111	5335
14850221	5336
198466520	5337
201515262	5338
96316448	5339
43635444	5340
18028249	5341
15483517	5342
11732322	5343
14911286	5344
20882372	5345
30734462	5346
14714942	5347
3811511	5348
44853718	5349
21776768	5350
23664655	5351
195440552	5352
103106691	5353
63726362	5354
14564986	5355
229944730	5356
232191946	5357
19631582	5358
9013032	5359
2737751	5360
208703350	5361
32428493	5362
14950583	5363
14350762	5364
221919129	5365
101563645	5366
188840004	5367
18507199	5368
18183592	5369
197178807	5370
24551605	5371
5179031	5372
15165587	5373
181834984	5374
192643153	5375
19611658	5376
97252700	5377
61014259	5378
41291640	5379
161813117	5380
65681735	5381
126153057	5382
46529685	5383
35280301	5384
56116936	5385
17011345	5386
29822494	5387
232987424	5388
18279169	5389
53091022	5390
96188024	5391
17080534	5392
233986555	5393
14315246	5394
206613587	5395
15322793	5396
164830389	5397
81655538	5398
139960419	5399
21372803	5400
17240550	5401
46205067	5402
6976562	5403
23409989	5404
21179890	5405
40007151	5406
18162777	5407
44570428	5408
106110915	5409
182798348	5410
44733866	5411
44651055	5412
15274836	5413
17475108	5414
19207266	5415
45672770	5416
42684074	5417
2226621	5418
816812	5419
18885594	5420
21316936	5421
222112008	5422
230182617	5423
8132582	5424
195796378	5425
170225857	5426
41253398	5427
141004777	5428
194066377	5429
19490555	5430
35783898	5431
72036947	5432
14704310	5433
35910513	5434
70449609	5435
33877371	5436
26747105	5437
22581361	5438
9158962	5439
16345566	5440
15632345	5441
46787681	5442
19790013	5443
129529866	5444
18049840	5445
19498445	5446
150956563	5447
261598031	5448
70833097	5449
4312721	5450
18857922	5451
39001282	5452
103971994	5453
79873303	5454
15487288	5455
24165974	5456
15928027	5457
242852382	5458
15753937	5459
19828667	5460
2241221	5461
18622210	5462
14599422	5463
95985617	5464
12322812	5465
31359340	5466
28840450	5467
19183264	5468
50489460	5469
9853212	5470
78606921	5471
249222971	5472
16911564	5473
18637420	5474
47520916	5475
60449169	5476
132013729	5477
13388922	5478
15131310	5479
144311568	5480
68452697	5481
21587712	5482
23974021	5483
18353112	5484
11470032	5485
91198297	5486
16703461	5487
14935079	5488
17993310	5489
135399738	5490
17873348	5491
201947373	5492
259305320	5493
32300434	5494
228085717	5495
13267622	5496
158136469	5497
72725104	5498
62606223	5499
16087477	5500
23834147	5501
15628274	5502
14620544	5503
152908018	5504
14621637	5505
76373	5506
220502693	5507
126150918	5508
1388961	5509
24125006	5510
135715040	5511
26457416	5512
14837928	5513
14802885	5514
21626871	5515
7830812	5516
36880462	5517
18105493	5518
68094095	5519
243825310	5520
16530746	5521
19505248	5522
208582686	5523
16720708	5524
28622733	5525
20192882	5526
165590939	5527
63039818	5528
75289001	5529
21953832	5530
159716429	5531
18609139	5532
42670114	5533
237212345	5534
117962382	5535
104236319	5536
14217862	5537
18276100	5538
76498257	5539
231546333	5540
68209920	5541
18087450	5542
28564127	5543
111795703	5544
169103586	5545
75141533	5546
86770799	5547
15859253	5548
257467966	5549
1203641	5550
137917994	5551
172886308	5552
17493528	5553
129250534	5554
233306179	5555
64804024	5556
28076703	5557
126346398	5558
29046105	5559
79368271	5560
87820847	5561
158216035	5562
16358939	5563
17945843	5564
233965578	5565
14327478	5566
47986482	5567
69427987	5568
14170736	5569
27044209	5570
817970	5571
37749110	5572
122466242	5573
15577052	5574
36643209	5575
46114472	5576
14697711	5577
91448645	5578
160994217	5579
30059550	5580
14235323	5581
14134419	5582
154368883	5583
14079425	5584
48181005	5585
25740983	5586
17578918	5587
31303139	5588
1091241	5589
119348430	5590
1330151	5591
7721172	5592
14191626	5593
201531255	5594
30268257	5595
100507331	5596
10178	5597
257556561	5598
14468043	5599
106645659	5600
104400450	5601
13451802	5602
144378293	5603
124942059	5604
22053039	5605
33369174	5606
17837216	5607
129347403	5608
15020853	5609
146917975	5610
255257849	5611
20466813	5612
19590747	5613
200137739	5614
18604510	5615
170606832	5616
818340	5617
14352967	5618
20380789	5619
122153660	5620
27095215	5621
47684949	5622
1398	5623
15044300	5624
17925141	5625
49167436	5626
102568475	5627
257564668	5628
166815795	5629
22540789	5630
148476118	5631
19707468	5632
10650562	5633
48604785	5634
185477564	5635
108357234	5636
17952277	5637
261344536	5638
101894696	5639
14335404	5640
159660869	5641
22145414	5642
16546592	5643
112869554	5644
66818412	5645
15748737	5646
161524303	5647
191807566	5648
6271842	5649
18547882	5650
101207588	5651
6269602	5652
231496926	5653
13140132	5654
21764657	5655
54475659	5656
34737705	5657
251114231	5658
15393033	5659
19065686	5660
14693622	5661
26334426	5662
14398964	5663
219979539	5664
15052090	5665
19790783	5666
27043989	5667
96889262	5668
14661957	5669
225390538	5670
60642052	5671
119667870	5672
86843948	5673
59833587	5674
17848135	5675
128601175	5676
14533716	5677
27789999	5678
18230113	5679
16130242	5680
236242567	5681
72019681	5682
127846497	5683
3558851	5684
24636191	5685
18208795	5686
195779937	5687
65098687	5688
15936780	5689
121437473	5690
19131613	5691
21213658	5692
22960333	5693
6965272	5694
170101646	5695
250983856	5696
225095543	5697
15150351	5698
19654406	5699
15979153	5700
17460928	5701
196671715	5702
9413702	5703
14136479	5704
5149	5705
250070427	5706
255704566	5707
183859873	5708
210909560	5709
56443851	5710
120185625	5711
267519951	5712
48880548	5713
94945000	5714
32574964	5715
98964742	5716
16908775	5717
271127683	5718
17047248	5719
16175706	5720
18514207	5721
18034962	5722
125150547	5723
17021619	5724
18873213	5725
23618183	5726
109995803	5727
272754640	5728
43226515	5729
15382147	5730
39616153	5731
253349591	5732
84524757	5733
28079769	5734
22040403	5735
238394455	5736
13363182	5737
71530623	5738
159049573	5739
17845906	5740
136758945	5741
7480172	5742
57102394	5743
16564842	5744
40248272	5745
119230913	5746
1252191	5747
14331959	5748
39932500	5749
232979512	5750
34637152	5751
15412070	5752
23844792	5753
52306963	5754
139567380	5755
53288855	5756
23145109	5757
271745209	5758
24095880	5759
15249228	5760
18997377	5761
200230533	5762
23031702	5763
57795179	5764
11316212	5765
49774815	5766
23486491	5767
94175843	5768
17850637	5769
113198037	5770
18485558	5771
14128069	5772
26104299	5773
251229821	5774
23526929	5775
213288408	5776
102186571	5777
60181596	5778
7226972	5779
215235391	5780
38003948	5781
23197604	5782
140827994	5783
23882123	5784
23920779	5785
24167147	5786
75300453	5787
270781759	5788
19689035	5789
14252191	5790
13448172	5791
55991727	5792
21817105	5793
30469863	5794
21225270	5795
198338473	5796
140060120	5797
15471640	5798
15555038	5799
166839611	5800
785595	5801
151546361	5802
22155739	5803
14582352	5804
52405458	5805
14053295	5806
14632998	5807
50008018	5808
20758436	5809
23797396	5810
139889120	5811
11489	5812
1054431	5813
124248528	5814
14085277	5815
23331830	5816
19564474	5817
16684007	5818
18213932	5819
7929742	5820
15081182	5821
16588005	5822
11504382	5823
224428744	5824
39591754	5825
21345203	5826
20444463	5827
260518040	5828
96145394	5829
128102692	5830
123614628	5831
16827720	5832
14144790	5833
62382288	5834
23711425	5835
33218276	5836
14607461	5837
224883589	5838
17972230	5839
6136332	5840
177931290	5841
18197912	5842
113831847	5843
23103362	5844
181311417	5845
38580030	5846
34057913	5847
199381244	5848
84623393	5849
126351209	5850
1253451	5851
52757236	5852
15768141	5853
14715504	5854
15524002	5855
13546712	5856
13807132	5857
57231428	5858
20661527	5859
174095086	5860
69001280	5861
14242280	5862
184274305	5863
8531352	5864
107186135	5865
237753551	5866
264046056	5867
26045055	5868
15811608	5869
118557729	5870
1319141	5871
33327241	5872
15380951	5873
193035945	5874
35068546	5875
34417776	5876
117218161	5877
95522978	5878
25154863	5879
106769185	5880
210831524	5881
210666689	5882
43163302	5883
22108647	5884
178897716	5885
25490697	5886
85032253	5887
101690924	5888
182987447	5889
1042631	5890
509	5891
26943860	5892
92439035	5893
24163850	5894
261277321	5895
15943690	5896
11541372	5897
22878414	5898
146452672	5899
103285229	5900
15534716	5901
27257879	5902
8261762	5903
29641373	5904
17542265	5905
175018925	5906
122895180	5907
5727392	5908
25737016	5909
107572393	5910
246576590	5911
15441074	5912
69837017	5913
238819163	5914
236967039	5915
74574719	5916
148081424	5917
110404277	5918
15506834	5919
50737978	5920
224255455	5921
20030225	5922
216013791	5923
13124962	5924
179812242	5925
78789634	5926
190120150	5927
94159667	5928
38338308	5929
95458918	5930
235324659	5931
213310819	5932
192895653	5933
14300954	5934
137066744	5935
6566712	5936
77731518	5937
226925720	5938
14180249	5939
15939352	5940
26870624	5941
267924448	5942
34700428	5943
2099891	5944
199486235	5945
36073824	5946
13410	5947
16427045	5948
35105327	5949
211556899	5950
194832495	5951
19519071	5952
126598407	5953
235482531	5954
14274606	5955
84172384	5956
204632531	5957
22516489	5958
118278304	5959
14993616	5960
19988765	5961
249485868	5962
1441291	5963
5531562	5964
95037522	5965
17301889	5966
107749539	5967
1934931	5968
169051492	5969
20660146	5970
248960481	5971
17070787	5972
23556388	5973
18127893	5974
14476147	5975
64927053	5976
33158772	5977
214788442	5978
19377400	5979
19111507	5980
35520594	5981
122586910	5982
1356261	5983
132581307	5984
18222647	5985
14134608	5986
14547107	5987
17473289	5988
244791392	5989
62554155	5990
21693	5991
123963067	5992
134853224	5993
150770608	5994
237819356	5995
133778635	5996
20612953	5997
18660690	5998
26739128	5999
17439117	6000
10880202	6001
23188976	6002
51319087	6003
198597076	6004
46138858	6005
42740377	6006
127465176	6007
163009920	6008
9804482	6009
251240599	6010
18107886	6011
118769820	6012
20116255	6013
34278049	6014
18587662	6015
71664150	6016
134761691	6017
50832208	6018
67436412	6019
20352504	6020
36568789	6021
96640040	6022
70477603	6023
226659463	6024
26713682	6025
19291219	6026
123778145	6027
39323281	6028
15749997	6029
262261836	6030
23172966	6031
9324442	6032
34674286	6033
138077315	6034
14639235	6035
207793457	6036
17343595	6037
15726500	6038
21513512	6039
247498484	6040
31179355	6041
124073829	6042
17069525	6043
80779692	6044
17475281	6045
15117599	6046
14869791	6047
62865525	6048
55391997	6049
58268797	6050
35846393	6051
12522	6052
94878320	6053
14285046	6054
14690254	6055
13900042	6056
181783656	6057
249361812	6058
269130040	6059
16540406	6060
15895108	6061
72005983	6062
123437271	6063
19047089	6064
16700601	6065
139331113	6066
18710031	6067
39001459	6068
16178737	6069
22018221	6070
22940727	6071
105623556	6072
15643370	6073
119546373	6074
1936361	6075
45928398	6076
14812510	6077
5816442	6078
25762392	6079
15292471	6080
18312678	6081
11235032	6082
134156687	6083
59197928	6084
18137387	6085
136772862	6086
14384696	6087
44015183	6088
141242868	6089
32529831	6090
26402434	6091
110918004	6092
47628348	6093
109648337	6094
18737023	6095
15515538	6096
111556341	6097
19477159	6098
111662569	6099
106540670	6100
61476055	6101
18948706	6102
15522756	6103
66395780	6104
36071096	6105
7541642	6106
6900852	6107
26486510	6108
148055679	6109
100479447	6110
23655155	6111
17212941	6112
89414621	6113
87765465	6114
43321377	6115
266278152	6116
112762523	6117
11413172	6118
16570335	6119
133492415	6120
16954719	6121
14890621	6122
17630773	6123
90803319	6124
16561292	6125
17295666	6126
135102077	6127
35030769	6128
15661468	6129
17524007	6130
130893745	6131
252855619	6132
116491722	6133
34676616	6134
121738047	6135
96089519	6136
14216821	6137
19826509	6138
14676022	6139
177234194	6140
44636789	6141
43541405	6142
19884721	6143
15514372	6144
6188152	6145
17721569	6146
270308750	6147
19532857	6148
133893663	6149
157455254	6150
9409732	6151
